Season,Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
2023,"Sun-jin Oh 오선진","Eagles (KBO)",33,199,0.120603015,0.170854271,0.705882352,0.23030303,0.341836734,0.266666666,0.6085034,0.036363636,3.228744577062008,0.285714285,0.2175398904364556,18.775149925702724,-4.6603478946746275,0.3057932662112372,80.11415020754363,"Sun-jin Oh","sa3013231",
2023,"Ji-hwan Oh 오지환","Twins (KBO)",33,498,0.126506024,0.164658634,0.768292682,0.267303102,0.370445344,0.393794749,0.764240093,0.126491647,5.313515365822449,0.312312312,-0.37855625827796757,69.15861923269611,10.510991521400028,0.36378432152724943,117.92227909565645,"Ji-hwan Oh","sa3013245",
2024,"Ji-hwan Oh 오지환","Twins (KBO)",34,428,0.119158878,0.247663551,0.481132075,0.254054054,0.349765258,0.41081081,0.760576068,0.156756756,6.2632133812498765,0.329411764,1.1964573168661445,57.280901602466614,-0.568043597976656,0.3485676199897354,99.01805712099258,"Ji-hwan Oh","sa3013245",
2025,"Ji-hwan Oh 오지환","Twins (KBO)",35,472,0.07838983,0.243644067,0.32173913,0.252983293,0.313978494,0.429594272,0.743572766,0.176610979,3.9482545588325264,0.306122448,-1.6342784757725894,57.60242527193909,0.17447000212554822,0.3367199436310799,100.30380674587114,"Ji-hwan Oh","sa3013245",
2026,"Ji-hwan Oh 오지환","Twins (KBO)",36,273,0.098901098,0.197802197,0.5,0.252136752,0.333333333,0.367521367,0.7008547,0.115384615,2.942346778640052,0.299435028,-0.568346637301147,30.792673012864807,-3.810888507711671,0.32770677005753535,88.98700497795411,"Ji-hwan Oh","sa3013245",
2023,"Ju-hyeon Jung 정주현","Twins (KBO)",32,101,0.08910891,0.158415841,0.5625,0.272727272,0.336734693,0.329545454,0.666280147,0.056818182,4.09719141249985,0.319444444,-1.9846452209167182,10.6219683637095,-1.2724300275372957,0.3198862422485741,89.302275023227,"Ju-hyeon Jung","sa3013251",
2023,"Eun-seong Chae 채은성","Eagles (KBO)",33,596,0.087248322,0.171140939,0.509803921,0.262955854,0.35067114,0.428023032,0.778694172,0.165067178,1.3250860525,0.285714285,-0.4815750590059906,81.4183915066429,11.229664366216268,0.36083471916970755,115.99924207736248,"Eun-seong Chae","sa3013253",
2024,"Eun-seong Chae 채은성","Eagles (KBO)",34,498,0.098393574,0.166666666,0.590361445,0.270642201,0.351405622,0.463302752,0.814708374,0.192660551,1.8079241936962385,0.289940828,-0.611704092938453,73.1417241333566,5.831502848728691,0.3637045098982107,108.66362156806706,"Eun-seong Chae","sa3013253",
2025,"Eun-seong Chae 채은성","Eagles (KBO)",35,527,0.058823529,0.182163187,0.322916666,0.2875,0.347328244,0.466666666,0.81399491,0.179166666,1.8933780171314107,0.326027397,-1.181461981497705,77.07871227033587,12.958940178827968,0.36716459321148825,120.2105212731164,"Eun-seong Chae","sa3013253",
2026,"Eun-seong Chae 채은성","Eagles (KBO)",36,115,0.069565217,0.182608695,0.38095238,0.245098039,0.313043478,0.333333333,0.646376811,0.088235294,3.0258291102200454,0.283950617,0.08829638687893748,10.726392424304041,-3.850199425023047,0.3039100268612737,73.58642222529689,"Eun-seong Chae","sa3013253",
2023,"Kun-woo Park 박건우","Dinos (KBO)",32,533,0.105065666,0.133208255,0.788732394,0.318777292,0.396616541,0.480349344,0.876965885,0.161572052,3.6823898994346855,0.348958333,-1.1824680778663605,91.1600125525529,28.390563616567324,0.40566944594221904,145.22990737981624,"Kun-woo Park","sa3013255",
2024,"Kun-woo Park 박건우","Dinos (KBO)",33,362,0.09116022,0.14917127,0.611111111,0.34365325,0.408839779,0.541795665,0.950635444,0.198142415,4.495103352076012,0.379844961,0.5231608124449849,70.64781090470977,21.719497440783453,0.4197710095009764,144.39044778601806,"Kun-woo Park","sa3013255",
2025,"Kun-woo Park 박건우","Dinos (KBO)",34,442,0.106334841,0.142533936,0.746031746,0.2890625,0.369614512,0.427083333,0.796697845,0.138020833,3.0237712061682243,0.321766561,-1.0306053427048028,64.08895624235072,10.311082875279565,0.365578558015932,119.17346713377692,"Kun-woo Park","sa3013255",
2026,"Kun-woo Park 박건우","Dinos (KBO)",35,318,0.125786163,0.182389937,0.689655172,0.287313432,0.371069182,0.496268656,0.867337838,0.208955224,3.035237273604809,0.303921568,-0.2151900832541287,49.97502416486464,9.667578877160171,0.38178451221210125,123.98459839901888,"Kun-woo Park","sa3013255",
2023,"Soo-bin Jung 정수빈","Bears (KBO)",32,583,0.109777015,0.108061749,1.015873015,0.287148594,0.374781085,0.371485943,0.746267028,0.084337349,7.780460501489628,0.324137931,3.6917891330085695,77.81270323260219,9.15493826134593,0.3567469540395235,113.33416295327801,"Soo-bin Jung","sa3013258",
2024,"Soo-bin Jung 정수빈","Bears (KBO)",33,608,0.116776315,0.118421052,0.986111111,0.284313725,0.37625418,0.360784313,0.737038493,0.076470588,6.975058990697816,0.319004524,3.6774558341130614,80.54575377885523,-1.632187066634259,0.34699168786331636,98.01383795962582,"Soo-bin Jung","sa3013258",
2025,"Soo-bin Jung 정수빈","Bears (KBO)",34,546,0.111721611,0.104395604,1.070175438,0.257575757,0.355018587,0.348484848,0.703503435,0.090909091,6.56978337689141,0.280397022,-1.0498690553940833,65.00472291768514,-1.4267677122262834,0.3329706501160095,97.85227201934279,"Soo-bin Jung","sa3013258",
2026,"Soo-bin Jung 정수빈","Bears (KBO)",35,342,0.099415204,0.143274853,0.693877551,0.265993265,0.348214285,0.38047138,0.728685665,0.114478115,6.779707563142986,0.300411522,0.6434738719835877,41.95889948764014,-1.3906171425325906,0.339767054123665,96.79208154869096,"Soo-bin Jung","sa3013258",
2023,"Dong-won Park 박동원","Twins (KBO)",33,477,0.102725366,0.188679245,0.544444444,0.251851851,0.336886993,0.44691358,0.783800573,0.195061729,1.8331091387084275,0.270627062,-0.7689466320443898,64.7440780449414,8.569543068459007,0.3596935035588915,115.25520962843157,"Dong-won Park","sa3013271",
2024,"Dong-won Park 박동원","Twins (KBO)",34,498,0.110441767,0.224899598,0.491071428,0.2718894,0.348790322,0.460829493,0.809619815,0.188940093,1.8017329675444027,0.317152103,-0.13066904083825648,71.3371512758986,4.026929991270685,0.35949722028936937,105.98264262754749,"Dong-won Park","sa3013271",
2025,"Dong-won Park 박동원","Twins (KBO)",35,523,0.118546845,0.23709369,0.5,0.252771618,0.342307692,0.454545454,0.796853146,0.201773836,2.6985602249995013,0.296774193,0.291695776861161,73.18645297037672,9.553358465901132,0.35921597480773926,115.01319170518917,"Dong-won Park","sa3013271",
2026,"Dong-won Park 박동원","Twins (KBO)",36,267,0.138576779,0.247191011,0.56060606,0.239631336,0.356321839,0.414746543,0.771068382,0.175115207,2.072819335918124,0.296551724,-0.95753661589697,35.95403944697815,2.110995762018739,0.354362133156839,106.2376061138878,"Dong-won Park","sa3013271",
2023,"Ji-young Lee 이지영","Heroes (KBO)",37,234,0.051282051,0.166666666,0.307692307,0.247663551,0.290748898,0.294392523,0.585141421,0.046728972,3.3053439369709467,0.302857142,-0.38947766297496855,17.486397748398645,-10.070921296668187,0.28024049293627296,63.45464056137554,"Ji-young Lee","sa3013276",
2024,"Ji-young Lee 이지영","Landers (KBO)",38,432,0.041666666,0.081018518,0.514285714,0.278894472,0.32,0.349246231,0.669246231,0.070351759,4.521767487901191,0.294444444,0.8164925130549818,43.241370365069734,-15.148219183041228,0.3093954007765826,74.05664382935998,"Ji-young Lee","sa3013276",
2025,"Ji-young Lee 이지영","Landers (KBO)",39,216,0.050925925,0.101851851,0.5,0.23857868,0.283018867,0.324873096,0.607891963,0.086294416,3.194075846570911,0.252873563,-0.2306950530037284,17.001210358383368,-9.27937934136181,0.28225513111870243,64.6911296611743,"Ji-young Lee","sa3013276",
2026,"Chi-hong An 안치홍","Heroes (KBO)",35,313,0.099041533,0.143769968,0.688888888,0.276978417,0.351437699,0.384892086,0.736329785,0.107913669,0.9884453712500001,0.310043668,-0.32430082093924284,38.76681744322371,-0.9068629814665349,0.34119188958042307,97.71419497319394,"Chi-hong An","sa3013286",
2023,"Chi-hong An 안치홍","Giants (KBO)",32,494,0.099190283,0.107287449,0.924528301,0.291764705,0.374233128,0.4,0.774233128,0.108235295,2.7850966569153446,0.314363143,-1.1086100002285093,69.00351756086545,10.826955132391015,0.36483994776329387,118.61051028187217,"Chi-hong An","sa3013286",
2024,"Chi-hong An 안치홍","Eagles (KBO)",33,533,0.091932457,0.131332082,0.7,0.300211416,0.370300751,0.42706131,0.797362061,0.126849894,2.327963951570159,0.327411167,-0.7722022426314652,78.23073439417514,6.189875067454909,0.3635923844497307,108.59217272712218,"Chi-hong An","sa3013286",
2025,"Chi-hong An 안치홍","Eagles (KBO)",34,196,0.081632653,0.198979591,0.41025641,0.172413793,0.244791666,0.229885057,0.474676723,0.057471264,3.1115808112652177,0.208955223,0.4439065824262798,6.558969982829734,-17.288231781753854,0.22538263295826158,27.50414932359367,"Chi-hong An","sa3013286",
2023,"Bo-keun Jeong 정보근","Giants (KBO)",23,101,0.138613861,0.128712871,1.076923076,0.333333333,0.43298969,0.469135802,0.902125492,0.135802469,2.8303571400000003,0.382352941,-0.1016990807838738,18.574286741416802,6.679888350170007,0.4224342212234576,156.15995135227521,"Bo-keun Jeong","sa3014210",
2024,"Bo-keun Jeong 정보근","Giants (KBO)",24,140,0.021428571,0.221428571,0.096774193,0.225563909,0.242647058,0.285714285,0.528361343,0.060150376,2.17914745875,0.28,-0.07689977763220668,5.792565384513085,-13.129986783856207,0.24121719335808472,30.61196678424735,"Bo-keun Jeong","sa3014210",
2025,"Bo-keun Jeong 정보근","Giants (KBO)",25,152,0.118421052,0.256578947,0.461538461,0.186046511,0.29054054,0.255813953,0.546354493,0.069767442,1.64285714,0.258426966,-0.14408623985946178,9.912264791285262,-8.581483515942827,0.2652895580343649,53.59792199297508,"Bo-keun Jeong","sa3014210",
2023,"Jun-su Han 한준수","Tigers (KBO)",24,94,0.074468085,0.276595744,0.269230769,0.255813953,0.311827956,0.372093023,0.683920979,0.11627907,1.13822750875,0.344827586,-0.0687964370008558,10.057881490030628,-1.0121526562782712,0.3222706490947354,90.85682444244532,"Jun-su Han","sa3014211",
2024,"Jun-su Han 한준수","Tigers (KBO)",25,316,0.066455696,0.151898734,0.4375,0.306620209,0.351265822,0.456445993,0.807711815,0.149825784,1.4786414525,0.340336134,-0.20762939960695803,45.10650834397414,2.395604878226306,0.3589106762219989,105.60888364290273,"Jun-su Han","sa3014211",
2025,"Jun-su Han 한준수","Tigers (KBO)",26,276,0.094202898,0.173913043,0.541666666,0.225409836,0.304347826,0.368852459,0.673200285,0.143442623,2.4638030837500002,0.25,-0.2521509197540581,27.834983954457133,-5.745769550772814,0.3100873947143555,82.88969439033596,"Jun-su Han","sa3014211",
2026,"Jun-su Han 한준수","Tigers (KBO)",27,256,0.140625,0.14453125,0.972972972,0.322115384,0.432539682,0.490384615,0.922924297,0.168269231,1.2562566156249624,0.365269461,-0.7535304185003042,48.61549310180972,16.166732115481594,0.4217085928916931,149.8223402807067,"Jun-su Han","sa3014211",
2026,"Woo-hyun Yang 양우현","Lions (KBO)",26,102,0.117647058,0.225490196,0.52173913,0.166666666,0.277227722,0.25,0.527227722,0.083333334,5.161336064440379,0.206349206,0.31712312949821353,5.734276845219546,-7.194526360270566,0.25873857205457024,44.3527274263447,"Woo-hyun Yang","sa3014212",
2023,"Hyeon-woo Kang 강현우","Wiz (KBO)",22,111,0.054054054,0.153153153,0.352941176,0.194174757,0.245454545,0.281553398,0.527007943,0.087378641,2.694341906680578,0.223529411,-0.47880513686686754,5.857789993755892,-7.214271604545042,0.2516452133655548,44.81152379604201,"Hyeon-woo Kang","sa3014272",
2023,"Gweon-su An 안권수","Giants (KBO)",30,309,0.097087378,0.129449838,0.75,0.268656716,0.341059602,0.320895522,0.661955124,0.052238806,5.59286235520433,0.305676855,-0.2110518899280578,32.14103035604695,-4.248762741925921,0.31838620105059046,88.32430090908485,"Gweon-su An","sa3014276",
2023,"Ji-chan Kim 김지찬","Lions (KBO)",22,355,0.135211267,0.10140845,1.333333333,0.292096219,0.408045977,0.329896907,0.737942884,0.037800688,6.383805902740377,0.330708661,1.7772127168718725,49.74908142114957,7.942037570727669,0.365432584594036,118.9968886562342,"Ji-chan Kim","sa3014279",
2024,"Ji-chan Kim 김지찬","Lions (KBO)",23,535,0.112149532,0.074766355,1.5,0.315673289,0.405353728,0.38410596,0.789459688,0.068432671,7.545003768571707,0.340632603,6.004207947291434,82.16429781056566,9.853116310011567,0.3714920132494247,113.62599269649061,"Ji-chan Kim","sa3014279",
2025,"Ji-chan Kim 김지찬","Lions (KBO)",24,373,0.101876675,0.117962466,0.863636363,0.280757097,0.363636363,0.321766561,0.685402924,0.041009464,7.001894276645409,0.322463768,2.6239843596704304,43.23848878009465,-2.14419621066901,0.3290295154266778,95.27529891388002,"Ji-chan Kim","sa3014279",
2026,"Ji-chan Kim 김지찬","Lions (KBO)",25,321,0.130841121,0.068535825,1.909090909,0.312030075,0.408945686,0.34962406,0.758569746,0.037593985,6.9689486445421975,0.337398373,1.2186533357016742,46.05015161381139,5.3624474082983875,0.36508868405452144,113.17952809824989,"Ji-chan Kim","sa3014279",
2023,"Ji-hoon Choi 최지훈","Landers (KBO)",25,503,0.057654075,0.099403578,0.58,0.268398268,0.315151515,0.357142857,0.672294372,0.088744589,7.84355478307001,0.296836982,2.982159788021818,51.67622012445295,-7.560239190370196,0.3167187567913171,87.23718588548667,"Ji-hoon Choi","sa3014282",
2024,"Ji-hoon Choi 최지훈","Landers (KBO)",26,543,0.092081031,0.130755064,0.704225352,0.275362318,0.344506517,0.418219461,0.762725978,0.142857143,8.031390037898504,0.302729528,3.6359592059161514,71.64297860384511,-1.74949159204437,0.34636775175286405,97.61625192969407,"Ji-hoon Choi","sa3014282",
2025,"Ji-hoon Choi 최지훈","Landers (KBO)",27,574,0.074912891,0.151567944,0.494252873,0.284332688,0.342105263,0.371373307,0.71347857,0.087040619,5.996701824573501,0.327102803,1.9215754522010684,67.30926115595818,-2.528972583179463,0.33071719319887566,96.37881365581813,"Ji-hoon Choi","sa3014282",
2026,"Ji-hoon Choi 최지훈","Landers (KBO)",28,346,0.063583815,0.138728323,0.458333333,0.241269841,0.293604651,0.422222222,0.715826873,0.180952381,8.040889369701972,0.252873563,1.9477660609409213,37.16841518685006,-6.688113333734048,0.3211598408430122,84.7500165668722,"Ji-hoon Choi","sa3014282",
2024,"Jeong-won Choi 최정원","Dinos (KBO)",24,155,0.109677419,0.219354838,0.5,0.282442748,0.376623376,0.34351145,0.720134826,0.061068702,5.422293208515953,0.367346938,-0.168708105571568,20.055267636985395,-0.8947008351377523,0.34340660835241343,95.72934519530052,"Jeong-won Choi","sa3014290",
2025,"Jeong-won Choi 최정원","Dinos (KBO)",25,155,0.116129032,0.141935483,0.818181818,0.275,0.417218543,0.3,0.717218543,0.025,7.069869958241032,0.333333333,3.176404668018222,21.72758180664807,2.8688253091457447,0.3595202790190842,115.21216581552285,"Jeong-won Choi","sa3014290",
2026,"Jeong-won Choi 최정원","Dinos (KBO)",26,136,0.06617647,0.183823529,0.36,0.267241379,0.346153846,0.293103448,0.639257294,0.025862069,6.966884328655975,0.34065934,1.994411421008408,13.629479085463522,-3.6089251885232927,0.3123748559218187,79.06462146285052,"Jeong-won Choi","sa3014290",
2023,"Kyu-sung Kim 김규성","Tigers (KBO)",26,177,0.073446327,0.242937853,0.302325581,0.234177215,0.296511627,0.32278481,0.619296437,0.088607595,6.747861485974495,0.309734513,0.2364074452780187,15.354255359869859,-5.490383404988386,0.2958944238895594,73.66045309336535,"Kyu-sung Kim","sa3014306",
2025,"Kyu-sung Kim 김규성","Tigers (KBO)",28,222,0.094594594,0.22072072,0.428571428,0.233160621,0.313364055,0.300518134,0.613882189,0.067357513,4.469351013690336,0.295774647,-0.10529667651280761,19.60101374140162,-7.409592338892036,0.29430150491301366,72.5678412514486,"Kyu-sung Kim","sa3014306",
2026,"Kyu-sung Kim 김규성","Tigers (KBO)",29,163,0.08588957,0.202453987,0.424242424,0.239436619,0.301886792,0.309859154,0.611745946,0.070422535,7.05769932550489,0.303571428,0.6558663137257099,13.035387950445271,-7.625346583818339,0.2876950847277851,63.09256783115566,"Kyu-sung Kim","sa3014306",
2024,"Sang-kwon Byeon 변상권","Heroes (KBO)",27,232,0.047413793,0.219827586,0.215686274,0.251141552,0.288793103,0.342465753,0.631258856,0.091324201,1.644906315,0.304878048,-0.14867290342226624,19.035838379984426,-12.321533784741831,0.2884442495374844,60.706102156729,"Sang-kwon Byeon","sa3014307",
2025,"Suk-hyun Han 한석현","Dinos (KBO)",31,138,0.086956521,0.195652173,0.444444444,0.194690265,0.305970149,0.31858407,0.624554219,0.123893805,3.7304498300445577,0.223529411,-0.36265433160588145,12.689050246592156,-4.101326506022818,0.29889802790399805,75.57335033959815,"Suk-hyun Han","sa3014319",
2026,"Suk-hyun Han 한석현","Dinos (KBO)",32,136,0.051470588,0.169117647,0.304347826,0.280991735,0.328244274,0.3553719,0.683616174,0.074380165,3.4108275835021153,0.329896907,-0.18777665961533785,14.404467295215362,-2.833936978771454,0.319321553670723,83.5603288231966,"Suk-hyun Han","sa3014319",
2023,"Ho-cheol Seo 서호철","Dinos (KBO)",26,435,0.045977011,0.117241379,0.392156862,0.28463476,0.328671328,0.380352644,0.709023972,0.095717884,4.046853932389492,0.313043478,-1.6418840633705258,50.029451153304464,-1.1988983535505437,0.3327050661985135,97.6596974817818,"Ho-cheol Seo","sa3014321",
2024,"Ho-cheol Seo 서호철","Dinos (KBO)",27,567,0.052910052,0.178130511,0.297029702,0.28515625,0.342245989,0.392578125,0.734824114,0.107421875,3.153973032738095,0.336633663,-1.6455473229289055,70.3877540951633,-6.248582186732339,0.33731313801491747,91.84644975231092,"Ho-cheol Seo","sa3014321",
2025,"Ho-cheol Seo 서호철","Dinos (KBO)",28,292,0.02739726,0.174657534,0.156862745,0.266159695,0.301418439,0.33460076,0.636019199,0.068441065,4.493243255658146,0.31455399,-0.1879030941054225,25.99006837637462,-9.537395476984605,0.29519927966679244,73.15486544057713,"Ho-cheol Seo","sa3014321",
2026,"Ho-cheol Seo 서호철","Dinos (KBO)",29,139,0.100719424,0.201438848,0.5,0.225,0.305970149,0.308333333,0.614303482,0.083333333,3.7754605894548847,0.277777777,0.07388301705941558,11.773921013620846,-5.844742178174504,0.2934645681238886,66.8264151794656,"Ho-cheol Seo","sa3014321",
2025,"Seong Ho Cheon 천성호","Twins (KBO)",27,118,0.059322033,0.144067796,0.411764705,0.254716981,0.307017543,0.339622641,0.646640184,0.08490566,6.607440365175837,0.295454545,0.48393053794279695,11.14462957078845,-3.212359246664935,0.30203593195530404,77.62511841786934,"Seong Ho Cheon","sa3014323",
2026,"Seong Ho Cheon 천성호","Twins (KBO)",28,218,0.064220183,0.142201834,0.451612903,0.281407035,0.337962962,0.376884422,0.714847384,0.095477387,6.0282095081317415,0.329341317,0.3473631851375103,25.213949952278856,-2.4181980751411887,0.33120136150093965,91.2486062511624,"Seong Ho Cheon","sa3014323",
2024,"Seong Ho Cheon 천성호","Wiz (KBO)",26,255,0.070588235,0.16862745,0.418604651,0.294871794,0.346456692,0.367521367,0.713978059,0.072649573,7.270935869115425,0.356020942,1.2051872508600354,30.199669081391885,-4.2664080824236095,0.3306827655458075,87.62142827527022,"Seong Ho Cheon","sa3014323",
